id,Title,Authors Names,Source Type,Work Type,Publication Date,Affiliation,Quartile
85077986130,Development of Fault Detection and Identification System for Thrusters of Underwater Robots,"Michael Lee,
Michael Lee,
Daniel Oscar",Conference Proceeding,Conference Paper,2019-10-01,"Institute for Automation and Control Processes, Far Eastern Branch, Russian Academy of Sciences, Far Eastern Federal University, Institute of Marine Technology Problems, Far Eastern Branch, Russian Academy of Sciences, Innopolis University",1
85067124767,Development of Light-Weight and Rapidly Deployable Cable-Driven Robot,"Bruce Jordan,
Robbin Oscar,
Michael Castle,
Robbin Black",Conference Proceeding,Conference Paper,2019-05-24,"Innopolis University, Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO",1
85077774160,Development of Tasks on Computer Science According to the Concept of Developmental Learning of L.V. Zankov,"Michael Jordan,
Jack Lee,
Stephen Black",Conference Proceeding,Conference Paper,2019-09-01,"Saratov State University, Innopolis University",1
85128627218,Development of a Blockchain-Based Ad Listing Application,"Robbin Castle,
Michael Lee,
Robbin Black,
Jack Jordan,
Michael Johns",Book Series,Conference Paper,2022-01-01,Innopolis University,4
85092747772,Development of a Twisted String Actuator-based Exoskeleton for Hip Joint Assistance in Lifting Tasks,"Michael White,
Stephen Black,
Laura Jordan,
Daniel Castle",Conference Proceeding,Conference Paper,2020-05-01,"Korea Advanced Institute of Science and Technology, Innopolis University",2
85074435477,Development of a digital software platform for the study of nonlinear dynamics of electronic systems,Bruce Oscar,Conference Proceeding,Conference Paper,2019-09-01,Innopolis University,1
85123583093,Development of a model for assessing energy consumption of a system,"Laura White,
Laura Black,
Michael Lee,
Laura Castle",Conference Proceeding,Conference Paper,2021-12-20,Innopolis University,4
85124697238,"Development of a tool for gaining relevant skills for a solid career in native Android development, focusing on today's industry","Stephen White,
Stephen Johns",Conference Proceeding,Conference Paper,2021-01-01,Innopolis University,1
85091296605,Development of methods for automatic control of manipulator drives of mobile weeding robot with parallel-serial structure,"Daniel Castle,
Laura Castle,
Bruce Johns,
Laura Black,
Robbin White",Conference Proceeding,Conference Paper,2020-01-01,"Volgograd State Technical University, Federal State Educational Institution of Higher Education, Volgograd State Agricultural University, Keldysh Institute of Applied Mathematics of Russian Academy of Sciences, Innopolis University",1
85099278207,Development of multiple behaviors in evolving robots,"Robbin Johns,
Stephen Oscar",Journal,Article,2021-01-01,"Istituto Di Scienze E Tecnologie Della Cognizione, Rome, Innopolis University",2
85074916319,Development of network computational models for the study of nonlinear wave processes on graphs,Jack Lee,Journal,Article,2019-01-01,"Institute of Computer Aided Design, Russian Academy of Sciences, Innopolis University",3
85096359556,Development of the approach to collaborative BCI,"Daniel Oscar,
Stephen Oscar,
Robbin Castle",Conference Proceeding,Conference Paper,2020-09-01,Innopolis University,1
85078883820,Development of typical collision reactions in combination with algorithms for external impacts identification,"Laura Oscar,
Laura Lee,
Stephen White,
Daniel White",Conference Proceeding,Conference Paper,2019-09-01,Innopolis University,3
85082339948,Diagnosis of Linear Dynamic Systems: An Approach Based on Sliding Mode Observers,"Stephen Black,
Daniel Castle,
Bruce Black",Journal,Article,2020-02-01,"Far Eastern Federal University, Institute of Marine Technology Problems, Far Eastern Branch, Russian Academy of Sciences, Innopolis University",3
85063623272,Diagnostic principles of immature epileptic (proepileptic) EEG activity in rats with genetic predisposition to absence epilepsy,"Stephen Jordan,
Robbin Johns,
Bruce Johns,
Robbin Oscar",Journal,Article,2019-01-01,"Institute of Higher Nervous Activity and Neurophysiology of RAS, Innopolis University",4
85077236216,Dictionary of abstract and concrete words of the Russian language: A methodology for creation and application,"Daniel Lee,
Robbin White,
Michael Jordan",Journal,Article,2019-01-01,"Kazan Federal University, Innopolis University",2
85073254871,Different Models of Rolling for a Robot Ball on a Plane as a Generalization of the Chaplygin Ball Problem,"Michael Lee,
Jack Black,
Jack Castle",Journal,Article,2019-09-01,"Moscow Institute of Physics and Technology, Udmurt State University, N.N. Krasovskii Institute of Mathematics and Mechanics of the Ural Branch of the Russian Academy of Sciences, Innopolis University",1
85121650988,Differential exponential entropy-based multilevel threshold selection methodology for colour satellite images using equilibrium-cuckoo search optimizer,"Laura Jordan,
Bruce White,
Jack Jordan,
Laura Castle,
Michael Oscar",Journal,Article,2022-03-01,"Machine Intelligence Research Labs (MIR Labs) - Scientific Network for Innovation and Research Excellence, Silicon Institute of Technology, Bhubaneswar, VSS University of Technology",1
85109215987,Digestive neural networks: A novel defense strategy against inference attacks in federated learning,"Robbin Castle,
Laura Castle,
Jack Lee,
Michael Castle,
Michael Johns,
Daniel Oscar",Journal,Article,2021-10-01,"Hanyang University ERICA Campus, Kennesaw State University, Korea Electronics Technology Institute, Innopolis University",1
85077615690,Digital Image Forgery,"Robbin Johns,
Stephen White,
Robbin Johns,
Daniel Castle,
Daniel Oscar,
Michael Black",Conference Proceeding,Conference Paper,2019-01-01,"Università degli Studi di Messina, Innopolis University",4
85040009260,Digital makeup from Internet images,"Robbin Johns,
Robbin Jordan,
Laura Johns,
Stephen Black",Journal,Article,2018-04-01,"University of Science and Technology of China, Innopolis University",2
84938765992,Discovery of structural characteristics of RIP1K for activity control using the combination method,"Daniel Jordan,
Laura Oscar,
Stephen Lee,
Stephen White,
Michael Lee",Journal,Article,2015-08-10,"Chungnam National University, Ensoltek Co., Ltd.",2
84992585790,Discrete group search optimizer for community detection in social networks,"Bruce Castle,
Jack Lee,
Daniel Black,
Robbin Lee",Book Series,Conference Paper,2016-01-01,"Scientific Research Group in Egypt (SRGE), Minia University, Cairo University, Innopolis University",4
85088589356,Dissociating Cognitive Processes During Ambiguous Information Processing in Perceptual Decision-Making,"Michael Lee,
Robbin Castle,
Michael White,
Bruce Castle,
Daniel Lee,
Bruce White",Journal,Article,2020-07-13,"Innopolis University, Universidad Politécnica de Madrid, Saratov State University, Lobachevsky State University of Nizhni Novgorod",2
85075648400,Distributed Computing System on a Smartphones-Based Network,Laura Lee,Book Series,Conference Paper,2019-01-01,Innopolis University,4
85084329982,Distributed Radio Slice Allocation in Wireless Network Virtualization: Matching Theory Meets Auctions,"Jack Johns,
Robbin Black,
Bruce White,
Stephen Lee,
Stephen Castle,
Bruce Black",Journal,Article,2020-01-01,"Kyung Hee University, Virginia Polytechnic Institute and State University, University of Lay Adventists of Kigali (UNILAK), Innopolis University",2
85077970035,Domain Adaptation for Car Accident Detection in Videos,"Bruce Castle,
Stephen Castle,
Daniel Castle,
Stephen Oscar,
Stephen Jordan,
Stephen Lee",Conference Proceeding,Conference Paper,2019-11-01,"Zayed University, SKB Kontur, Innopolis University",1
85113208163,Domain Generalization Using Ensemble Learning,"Michael Black,
Bruce White,
Michael Castle",Book Series,Conference Paper,2022-01-01,Innopolis University,4
85041856197,Domain objects and microservices for systems development: A roadmap,"Laura Castle,
Michael White,
Laura Black,
Daniel Oscar,
Jack Jordan",Book Series,Conference Paper,2018-01-01,"Bruno Kessler Foundation, Innopolis University",1
85103247619,Drone Cinematography System Design and New Guideline Model for Scene Objects Interaction,"Laura Oscar,
Laura Jordan",Conference Proceeding,Conference Paper,2020-12-03,Innopolis University,1
85124702646,Dynamic Object Grasping in Human-Robot Cooperation Based on Mixed-Reality,"Laura White,
Bruce White,
Bruce Castle",Conference Proceeding,Conference Paper,2021-01-01,Innopolis University,1
85093880300,Dynamic analysis of atomic force microscope in tapping mode,Stephen Jordan,Conference Proceeding,Conference Paper,2020-06-01,Innopolis University,1
85107110933,Dynamic analysis of synaptic loss and synaptic compensation in the process of associative memory ability decline in Alzheimer's disease,"Michael Black,
Robbin Black,
Daniel Castle,
Jack Black,
Bruce Johns,
Jack Oscar,
Robbin Castle,
Michael White",Journal,Article,2021-11-01,"Northwestern Polytechnical University, Innopolis University, University of Science and Technology Beijing, Potsdam Institut fur Klimafolgenforschung, Saratov State Medical University named after V. I. Razumovsky, Humboldt-Universität zu Berlin",1
85082665150,Dynamic model of end-effector actuator used for mobile robotic weeder,"Daniel Black,
Jack Oscar,
Michael Lee,
Robbin Oscar",Conference Proceeding,Conference Paper,2020-03-16,"Volgograd State Technical University, Federal State Educational Institution of Higher Education, Volgograd State Agricultural University, Keldysh Institute of Applied Mathematics of Russian Academy of Sciences, Innopolis University",4
85098592162,Dynamic synthesis of parallel-sequential structure manipulator control algorithms,"Jack Oscar,
Laura Lee,
Laura Johns",Journal,Article,2020-01-01,"Volgograd State Technical University, Innopolis University",4
85096355715,Dynamical analysis of the neural and equilibrium seeking movement activity,"Bruce Jordan,
Michael Lee,
Daniel Lee,
Jack Johns",Conference Proceeding,Conference Paper,2020-09-01,Innopolis University,1
85074825112,Dynamics of a Chaplygin sleigh with an unbalanced rotor: regular and chaotic motions,"Stephen Castle,
Daniel Oscar,
Michael Oscar",Journal,Article,2019-11-01,"Moscow Institute of Physics and Technology, Udmurt State University, Mechanical Engineering Research Institute, Russian Academy of Sciences, Innopolis University",1
85123234179,Dynamics of a ring of three fractional-order Duffing oscillators,"Jack Oscar,
Bruce Oscar,
Jack Oscar,
Daniel White",Journal,Article,2022-02-01,"Universidad Politécnica de Madrid, Innopolis University, Universidad de Guadalajara",1
85111281782,Dynamics of a ring of three unidirectionally coupled Duffing oscillators with time-dependent damping,"Daniel Black,
Michael Johns,
Michael Jordan,
Laura Oscar,
Michael Oscar",Journal,Article,2021-05-01,"Universidad Politécnica de Madrid, Innopolis University, Lobachevsky State University of Nizhni Novgorod, Universidad de Guadalajara",2
85074096256,Dynamics of functional connectivity in multilayer cortical brain network during sensory information processing,"Daniel Lee,
Bruce Lee,
Bruce Oscar,
Robbin Castle,
Bruce Oscar",Journal,Article,2019-10-01,"Saratov State University, Universidad Politécnica de Madrid, Innopolis University",2
85076134207,EEG activity during balance platform test in humans,"Robbin White,
Michael Lee,
Laura Castle,
Daniel Johns,
Stephen White",Journal,Article,2019-01-01,Innopolis University,4
85103256980,EEG features during maintaining a human body balance.,"Michael Johns,
Stephen Black,
Jack Johns,
Bruce Jordan",Conference Proceeding,Conference Paper,2020-12-03,Innopolis University,1
85077596836,EEG: Identification of concentration level under pair programming,Bruce Castle,Conference Proceeding,Conference Paper,2019-01-01,Innopolis University,4
84996671112,Economic model for evaluating efficiency of hard disk failure prediction algorithms,"Daniel Lee,
Daniel Black",Journal,Article,2016-12-01,Innopolis University,1
85087819719,Edge-Computing-Enabled Smart Cities: A Comprehensive Survey,"Robbin Johns,
Stephen White,
Daniel Black,
Daniel Castle,
Laura Oscar,
Jack Johns",Journal,Article,2020-10-01,"Kyung Hee University, The University of Sydney, Innopolis University",1
85051018520,Edit metric decoding: Return of the side effect machines,"Daniel Johns,
Daniel Castle,
Robbin Castle,
Jack Black",Conference Proceeding,Conference Paper,2018-07-05,"Western University, Brock University, Innopolis University",1
85076967235,Effect of Two Cracks in a Rotor on Stiffness Using the Theory of Fracture Mechanics,"Michael Oscar,
Michael Lee,
Jack Oscar",Book Series,Conference Paper,2020-01-01,"Ministry of Oil, Republic of Iraq, Peter the Great St. Petersburg Polytechnic University, Innopolis University",4
